timestamp,City,Country,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,roll_mean_3d,roll_mean_7d,roll_std_7d,lag_1,lag_2,lag_3,lag_7,day,month,dayofweek,year
2023-08-02,Rio de Janeiro,Brazil,84.38,98.52,27.61,35.56,6.0,64.2,-2.29,97.92,5.88,43.12333333333339,70.95428571428572,44.631291659978864,26.04,18.95,134.91,145.1,2,8,2,2023
2023-08-02,Madrid,Spain,38.08,136.93,25.36,30.59,0.89,12.02,22.87,17.53,3.52,49.50000000000006,60.39428571428573,41.96642700109351,84.38,26.04,18.95,112.0,2,8,2,2023
2023-08-02,Sydney,Australia,7.85,72.41,59.23,24.98,0.62,197.72,9.81,50.69,11.08,43.436666666666724,49.65285714285715,44.73535429399827,38.08,84.38,26.04,83.04,2,8,2,2023
2023-08-02,Berlin,Germany,84.0,87.49,64.78,2.93,2.26,58.26,34.55,77.93,12.12,43.31000000000006,56.31571428571429,46.05317175365283,7.85,38.08,84.38,37.36,2,8,2,2023
2023-08-02,Madrid,Spain,143.45,117.08,24.74,33.65,0.23,51.85,30.82,41.77,18.24,78.4333333333334,57.53571428571429,48.52880754670136,84.0,7.85,38.08,134.91,2,8,2,2023
2023-08-02,Moscow,Russia,136.71,162.99,40.09,44.76,8.06,29.86,-6.11,43.37,6.91,121.38666666666673,74.35857142857142,53.11767045236184,143.45,84.0,7.85,18.95,2,8,2,2023
2023-08-02,Johannesburg,South Africa,17.02,188.97,13.28,8.82,6.24,134.48,35.7,71.84,16.68,99.06000000000006,73.07000000000001,54.574606427043236,136.71,143.45,84.0,26.04,2,8,2,2023
2023-08-02,New York,USA,17.44,89.79,79.57,45.34,6.6,153.39,4.02,73.3,5.0,57.056666666666736,63.50714285714287,58.01863083363426,17.02,136.71,143.45,84.38,2,8,2,2023
2023-08-02,Istanbul,Turkey,77.63,187.55,28.57,41.3,2.99,41.91,28.22,50.07,13.65,37.3633333333334,69.15714285714286,57.047388404812445,17.44,17.02,136.71,38.08,2,8,2,2023
2023-08-03,Paris,France,54.53,194.09,69.38,41.67,2.17,18.71,-4.09,85.06,15.13,49.86666666666673,75.8257142857143,51.105325507603354,77.63,17.44,17.02,7.85,3,8,3,2023
2023-08-03,Seoul,South Korea,9.94,95.81,86.62,28.92,2.27,61.52,7.05,16.08,15.51,47.36666666666674,65.2457142857143,56.511177908192984,54.53,77.63,17.44,84.0,3,8,3,2023
2023-08-03,Johannesburg,South Africa,29.81,21.5,56.99,11.58,3.39,34.4,11.34,52.69,8.9,31.426666666666737,49.011428571428574,45.56313327994182,9.94,54.53,77.63,143.45,3,8,3,2023
2023-08-03,Dubai,UAE,130.78,101.71,32.61,26.53,2.17,168.42,9.07,29.2,9.9,56.8433333333334,48.164285714285725,43.67690268976793,29.81,9.94,54.53,136.71,3,8,3,2023
2023-08-03,Toronto,Canada,48.99,57.42,25.36,17.54,8.89,29.1,23.25,88.84,4.79,69.86000000000008,52.73142857142858,41.49444678852507,130.78,29.81,9.94,17.02,3,8,3,2023
2023-08-03,London,UK,95.28,96.34,92.01,21.83,7.88,187.4,-6.27,90.14,2.27,91.68333333333341,63.851428571428585,40.886122107047434,48.99,130.78,29.81,17.44,3,8,3,2023
2023-08-03,Tokyo,Japan,103.6,60.03,81.59,20.73,4.38,37.97,21.63,70.08,9.54,82.6233333333334,67.56142857142858,43.44306827276808,95.28,48.99,130.78,77.63,3,8,3,2023
2023-08-03,Paris,France,145.74,67.36,73.63,9.53,1.71,59.85,-1.85,65.53,10.71,114.8733333333334,80.59142857142858,51.76454012435258,103.6,95.28,48.99,54.53,3,8,3,2023
2023-08-03,Mumbai,India,9.12,197.12,95.16,18.25,4.91,15.1,11.41,10.73,4.53,86.1533333333334,80.47428571428573,51.9516608195037,145.74,103.6,95.28,9.94,3,8,3,2023
2023-08-03,Seoul,South Korea,126.15,44.36,94.06,12.95,2.21,124.5,10.81,63.38,7.84,93.67000000000007,94.23714285714287,48.968251181857646,9.12,145.74,103.6,29.81,3,8,3,2023
2023-08-03,Dubai,UAE,57.91,71.8,94.57,18.56,9.92,70.2,23.54,20.99,12.65,64.39333333333342,83.82714285714287,47.63234535281162,126.15,9.12,145.74,130.78,3,8,3,2023
2023-08-03,New York,USA,115.64,35.28,26.16,21.32,3.54,29.5,2.11,47.16,3.61,99.90000000000008,93.34857142857143,46.14627122118349,57.91,126.15,9.12,48.99,3,8,3,2023
2023-08-03,Tokyo,Japan,98.36,56.75,83.75,4.15,7.16,178.42,17.77,42.83,5.42,90.63666666666673,93.78857142857144,46.18242610509284,115.64,57.91,126.15,95.28,3,8,3,2023
2023-08-03,New York,USA,82.48,198.03,23.48,9.22,5.37,175.76,16.45,38.63,1.82,98.82666666666675,90.77142857142859,46.124462934026276,98.36,115.64,57.91,103.6,3,8,3,2023
2023-08-03,New York,USA,142.63,37.24,58.55,49.02,3.02,196.73,23.95,75.93,2.37,107.82333333333342,90.32714285714287,45.51772977433636,82.48,98.36,115.64,145.74,3,8,3,2023
2023-08-03,Moscow,Russia,80.08,174.77,40.79,7.03,0.62,151.31,-8.75,32.5,2.53,101.73000000000008,100.46428571428574,29.502131480703795,142.63,82.48,98.36,9.12,3,8,3,2023
2023-08-03,Dubai,UAE,140.39,192.88,85.84,32.98,1.44,193.87,28.3,67.58,12.65,121.0333333333334,102.49857142857142,31.957245098501275,80.08,142.63,82.48,126.15,3,8,3,2023
2023-08-03,Rio de Janeiro,Brazil,93.55,159.45,81.39,36.66,1.04,105.47,22.94,39.6,18.36,104.6733333333334,107.59,25.94247096943473,140.39,80.08,142.63,57.91,3,8,3,2023
2023-08-03,Dubai,UAE,135.75,192.87,26.17,28.25,7.53,182.86,12.84,37.68,1.88,123.23000000000008,110.46285714285715,28.013332370072487,93.55,140.39,80.08,115.64,3,8,3,2023
2023-08-03,Paris,France,54.89,124.32,75.35,19.13,9.1,55.3,3.51,11.37,5.64,94.73000000000008,104.25285714285714,35.07229519829231,135.75,93.55,140.39,98.36,3,8,3,2023
2023-08-03,Bangkok,Thailand,55.48,189.7,24.74,4.36,4.55,120.91,24.16,30.69,10.03,82.04000000000008,100.39571428571428,39.11731665010694,54.89,135.75,93.55,82.48,3,8,3,2023
2023-08-03,Rio de Janeiro,Brazil,99.29,58.73,52.66,16.65,5.49,50.47,20.79,21.0,5.8,69.88666666666674,94.20428571428572,34.47254456188878,55.48,54.89,135.75,142.63,3,8,3,2023
2023-08-03,Istanbul,Turkey,51.95,26.18,12.5,47.27,7.88,157.48,14.08,15.12,9.01,68.90666666666674,90.1857142857143,37.86604629354305,99.29,55.48,54.89,80.08,3,8,3,2023
2023-08-03,Cairo,Egypt,88.69,77.95,8.3,38.44,2.29,159.09,11.67,37.72,18.72,79.97666666666674,82.8,30.830045410281066,51.95,99.29,55.48,140.39,3,8,3,2023
2023-08-03,Rio de Janeiro,Brazil,15.3,110.89,33.27,20.83,2.92,31.89,16.87,85.94,10.35,51.980000000000075,71.62142857142858,39.304186557571526,88.69,51.95,99.29,93.55,3,8,3,2023
2023-08-03,Moscow,Russia,34.16,194.77,41.65,43.14,0.31,86.7,29.95,32.01,14.86,46.05000000000007,57.10857142857144,29.11310783168073,15.3,88.69,51.95,135.75,3,8,3,2023
2023-08-04,Sydney,Australia,78.02,59.85,15.23,17.68,5.26,171.51,39.43,58.47,10.21,42.4933333333334,60.41285714285715,30.11471385346719,34.16,15.3,88.69,54.89,4,8,4,2023
2023-08-04,Rio de Janeiro,Brazil,63.77,68.81,23.62,20.45,1.82,169.99,34.96,54.11,12.94,58.65000000000007,61.59714285714286,30.05133259068901,78.02,34.16,15.3,55.48,4,8,4,2023
2023-08-04,Paris,France,25.04,126.32,15.98,13.61,3.11,46.32,26.93,17.18,10.6,55.61000000000007,50.99000000000001,27.527526829218825,63.77,78.02,34.16,99.29,4,8,4,2023
2023-08-04,Beijing,China,142.02,117.14,53.72,7.04,9.63,109.72,5.95,51.45,17.97,76.94333333333343,63.85714285714287,44.10817033698184,25.04,63.77,78.02,51.95,4,8,4,2023
2023-08-04,Sydney,Australia,67.21,80.39,50.2,13.16,6.93,143.69,10.86,11.97,7.47,78.09000000000009,60.78857142857144,42.82102693326102,142.02,25.04,63.77,88.69,4,8,4,2023
2023-08-04,Moscow,Russia,137.02,154.47,57.63,28.56,5.35,75.77,32.46,25.55,10.74,115.41666666666674,78.17714285714285,45.875421420148164,67.21,142.02,25.04,15.3,4,8,4,2023
2023-08-04,Paris,France,104.84,196.26,60.44,17.95,3.9,82.06,37.96,41.52,1.81,103.02333333333343,88.27428571428572,42.203986327179436,137.02,67.21,142.02,34.16,4,8,4,2023
2023-08-04,Cairo,Egypt,94.52,18.34,72.64,18.26,9.39,142.02,3.5,66.33,18.01,112.12666666666676,90.63142857142859,41.996080145878274,104.84,137.02,67.21,78.02,4,8,4,2023
2023-08-04,Seoul,South Korea,104.6,126.37,15.71,8.04,7.17,148.9,6.97,10.71,2.95,101.32000000000006,96.46428571428574,40.4504914915102,94.52,104.84,137.02,63.77,4,8,4,2023
2023-08-04,Tokyo,Japan,99.4,49.04,61.62,13.63,2.55,116.4,18.44,73.18,5.27,99.50666666666673,107.08714285714287,25.60835717383725,104.6,94.52,104.84,25.04,4,8,4,2023
2023-08-04,Sydney,Australia,132.05,91.96,72.44,46.32,4.38,120.71,-2.0,22.73,7.08,112.01666666666675,105.66285714285716,23.534964566423792,99.4,104.6,94.52,142.02,4,8,4,2023
2023-08-04,Moscow,Russia,136.91,179.95,96.59,41.41,7.68,108.35,33.68,95.57,10.2,122.78666666666675,115.62,18.828684677019293,132.05,99.4,104.6,67.21,4,8,4,2023
2023-08-04,Beijing,China,95.15,62.22,43.96,28.42,7.16,118.34,23.45,15.0,18.37,121.37000000000008,109.63857142857144,17.501117515338144,136.91,132.05,99.4,137.02,4,8,4,2023
2023-08-04,Mumbai,India,132.61,140.3,19.36,7.96,6.54,168.36,3.5,28.45,6.46,121.55666666666674,113.60571428571428,19.288283885251484,95.15,136.91,132.05,104.84,4,8,4,2023
2023-08-04,New York,USA,5.37,62.27,52.73,8.93,7.54,14.17,34.33,37.97,10.22,77.71000000000008,100.87,45.54767429115678,132.61,95.15,136.91,94.52,4,8,4,2023
2023-08-04,Beijing,China,74.64,95.49,63.28,35.67,6.95,172.6,5.93,41.77,9.61,70.8733333333334,96.59000000000002,46.535676278170094,5.37,132.61,95.15,104.6,4,8,4,2023
2023-08-04,Johannesburg,South Africa,47.85,134.94,97.65,43.61,1.41,91.07,26.73,56.64,6.83,42.62000000000008,89.22571428571429,49.96911974981562,74.64,5.37,132.61,99.4,4,8,4,2023
2023-08-04,Mumbai,India,41.52,166.09,6.59,23.87,3.6,14.39,5.69,10.51,4.39,54.67000000000007,76.29285714285716,48.73838621124205,47.85,74.64,5.37,132.05,4,8,4,2023
2023-08-04,Mexico City,Mexico,42.02,39.87,66.4,31.0,7.69,160.88,5.38,72.49,10.04,43.796666666666745,62.73714285714288,41.76615604141953,41.52,47.85,74.64,136.91,4,8,4,2023
2023-08-04,Moscow,Russia,123.33,151.0,26.27,1.64,6.73,91.97,4.17,60.64,2.74,68.95666666666675,66.76285714285716,46.50076548269072,42.02,41.52,47.85,95.15,4,8,4,2023
2023-08-04,London,UK,10.71,75.06,26.38,21.17,3.5,77.66,32.58,99.93,8.62,58.686666666666746,49.34857142857144,40.11899443263432,123.33,42.02,41.52,132.61,4,8,4,2023
2023-08-04,New York,USA,85.8,103.67,41.25,43.4,2.59,11.75,11.75,67.29,7.33,73.28000000000007,60.838571428571434,36.805012081043124,10.71,123.33,42.02,5.37,4,8,4,2023
2023-08-04,Berlin,Germany,76.14,100.18,32.61,22.66,4.8,140.36,17.63,26.34,4.87,57.55000000000007,61.05285714285715,36.90299523267553,85.8,10.71,123.33,74.64,4,8,4,2023
2023-08-04,Berlin,Germany,9.09,187.2,55.76,43.93,2.27,154.65,35.29,98.66,10.36,57.01000000000007,55.515714285714296,41.79750744448107,76.14,85.8,10.71,47.85,4,8,4,2023
2023-08-04,Paris,France,70.77,163.28,39.92,46.1,9.6,129.62,6.74,12.28,0.52,52.00000000000008,59.694285714285726,41.62687387459507,9.09,76.14,85.8,41.52,4,8,4,2023
2023-08-04,London,UK,138.18,67.63,30.45,8.73,0.77,95.48,12.72,44.64,8.78,72.68000000000008,73.43142857142857,49.872241921591176,70.77,9.09,76.14,42.02,4,8,4,2023
2023-08-04,Sydney,Australia,51.16,134.21,53.65,22.15,0.59,43.65,38.76,62.27,4.02,86.70333333333342,63.121428571428574,45.06572882230718,138.18,70.77,9.09,123.33,4,8,4,2023
2023-08-04,Bangkok,Thailand,146.65,37.74,75.99,41.95,5.56,17.5,23.76,96.54,15.93,111.99666666666674,82.54142857142858,47.91594912920303,51.16,138.18,70.77,10.71,4,8,4,2023
2023-08-04,Istanbul,Turkey,145.36,14.36,30.75,34.36,3.5,179.11,2.78,99.68,17.92,114.3900000000001,91.05000000000003,53.54812975258783,146.65,51.16,138.18,85.8,4,8,4,2023
2023-08-04,Bangkok,Thailand,144.77,198.66,36.86,23.62,5.83,44.17,33.34,32.74,19.71,145.59333333333345,100.85428571428574,56.56128736663796,145.36,146.65,51.16,76.14,4,8,4,2023
2023-08-04,Mumbai,India,13.04,176.65,74.09,25.89,5.17,98.36,19.57,92.29,10.7,101.05666666666677,101.41857142857144,55.50301956607723,144.77,145.36,146.65,9.09,4,8,4,2023
2023-08-05,Johannesburg,South Africa,26.75,141.42,27.64,28.04,2.48,37.41,38.73,28.64,4.77,61.52000000000009,95.13000000000001,61.70190272592878,13.04,144.77,145.36,70.77,5,8,5,2023
2023-08-05,Seoul,South Korea,9.56,95.22,19.57,12.85,6.84,137.58,-5.77,30.79,6.5,16.450000000000085,76.75571428571429,65.76266743807939,26.75,13.04,144.77,138.18,5,8,5,2023
2023-08-05,London,UK,66.52,32.05,36.99,18.81,3.53,136.61,20.63,72.18,4.98,34.27666666666675,78.95000000000002,65.01832510915669,9.56,26.75,13.04,51.16,5,8,5,2023
2023-08-05,Rio de Janeiro,Brazil,128.55,55.56,98.68,25.08,2.72,45.1,24.9,31.86,10.08,68.2100000000001,76.36428571428573,62.17497375877823,66.52,9.56,26.75,146.65,5,8,5,2023
2023-08-05,London,UK,38.57,196.95,12.84,38.59,5.65,157.82,39.34,52.28,12.25,77.8800000000001,61.10857142857144,55.12592536746268,128.55,66.52,9.56,145.36,5,8,5,2023
2023-08-05,Moscow,Russia,30.15,68.47,46.29,22.45,9.12,116.17,37.06,23.21,13.07,65.75666666666676,44.73428571428571,41.46400802991431,38.57,128.55,66.52,144.77,5,8,5,2023
2023-08-05,Johannesburg,South Africa,83.09,108.38,65.1,42.12,8.37,108.93,11.15,54.11,3.27,50.60333333333343,54.74142857142858,40.990276256925526,30.15,38.57,128.55,13.04,5,8,5,2023
2023-08-05,Mexico City,Mexico,134.06,22.55,58.18,28.75,8.91,61.33,16.31,43.74,3.22,82.43333333333344,70.07142857142858,48.20800397879023,83.09,30.15,38.57,26.75,5,8,5,2023
2023-08-05,Rio de Janeiro,Brazil,48.72,72.3,16.84,38.67,4.34,39.47,9.25,94.06,1.0,88.62333333333343,75.6657142857143,41.871327045741324,134.06,83.09,30.15,9.56,5,8,5,2023
2023-08-05,Tokyo,Japan,44.71,188.08,11.42,36.33,9.08,128.73,-6.17,48.33,10.24,75.8300000000001,72.55000000000001,43.44710692324639,48.72,134.06,83.09,66.52,5,8,5,2023
2023-08-05,Beijing,China,101.82,171.61,41.57,34.54,4.52,59.81,29.69,47.52,10.04,65.08333333333343,68.73142857142858,38.610380913502034,44.71,48.72,134.06,128.55,5,8,5,2023
2023-08-05,Rio de Janeiro,Brazil,32.96,116.86,20.67,15.24,1.59,127.54,15.83,38.19,13.99,59.8300000000001,67.93,39.391108133689364,101.82,44.71,48.72,38.57,5,8,5,2023
2023-08-05,Madrid,Spain,93.02,94.04,34.73,11.28,3.66,154.35,25.22,89.25,1.24,75.93333333333342,76.91142857142857,36.39476538760823,32.96,101.82,44.71,30.15,5,8,5,2023
2023-08-05,Paris,France,63.29,109.28,50.6,47.22,2.23,53.22,29.66,40.56,7.07,63.09000000000009,74.08285714285715,36.60336173736221,93.02,32.96,101.82,83.09,5,8,5,2023
2023-08-05,Beijing,China,147.78,165.81,83.54,37.31,8.64,185.76,26.67,18.21,4.23,101.36333333333341,76.04285714285716,40.509168803406176,63.29,93.02,32.96,134.06,5,8,5,2023
2023-08-05,Mumbai,India,130.96,167.88,96.45,1.67,1.67,104.58,32.12,89.92,1.69,114.0100000000001,87.79142857142857,43.10666631685135,147.78,63.29,93.02,48.72,5,8,5,2023
2023-08-05,London,UK,141.78,98.43,74.58,34.34,5.2,68.54,-2.6,10.56,19.89,140.17333333333343,101.65857142857145,42.547582942932074,130.96,147.78,63.29,44.71,5,8,5,2023
2023-08-05,Sydney,Australia,112.89,118.01,88.42,2.79,2.77,136.68,15.84,28.68,18.53,128.54333333333344,103.24000000000001,42.759781337139316,141.78,130.96,147.78,101.82,5,8,5,2023
2023-08-05,Sydney,Australia,148.18,181.91,50.41,18.49,4.38,82.73,24.19,76.05,16.09,134.28333333333342,119.70000000000002,32.02654471944506,112.89,141.78,130.96,32.96,5,8,5,2023
2023-08-05,Istanbul,Turkey,102.08,105.81,83.56,7.13,3.82,24.76,35.38,63.48,3.75,121.05000000000011,120.99428571428572,30.93302757956359,148.18,112.89,141.78,93.02,5,8,5,2023
2023-08-05,Dubai,UAE,18.42,61.72,13.31,38.41,8.19,82.0,38.26,23.77,1.08,89.5600000000001,114.58428571428574,45.9078714590942,102.08,148.18,112.89,63.29,5,8,5,2023
2023-08-05,Tokyo,Japan,84.38,78.64,45.52,16.24,4.44,113.24,26.18,53.15,3.76,68.29333333333342,105.52714285714286,44.49965644597145,18.42,102.08,148.18,147.78,5,8,5,2023
2023-08-05,Beijing,China,130.6,199.65,9.85,43.81,1.58,106.23,33.3,17.52,13.94,77.80000000000008,105.47571428571429,44.465559652815124,84.38,18.42,102.08,130.96,5,8,5,2023
2023-08-05,Los Angeles,USA,6.69,51.84,48.2,23.12,9.62,48.23,20.0,16.26,15.18,73.89000000000007,86.17714285714287,54.30882086557865,130.6,84.38,18.42,141.78,5,8,5,2023
2023-08-05,Moscow,Russia,10.46,195.47,84.86,42.82,6.76,42.88,22.77,69.56,18.04,49.250000000000085,71.54428571428572,59.46617185625876,6.69,130.6,84.38,112.89,5,8,5,2023
2023-08-06,Cairo,Egypt,120.07,98.47,7.8,9.91,8.94,160.06,0.65,79.23,11.7,45.74000000000007,67.52857142857144,54.138994088848676,10.46,6.69,130.6,148.18,6,8,6,2023
2023-08-06,Mexico City,Mexico,8.53,180.8,100.0,39.61,2.44,94.84,-7.5,22.99,16.09,46.35333333333341,54.16428571428572,55.71203546127284,120.07,10.46,6.69,102.08,6,8,6,2023
2023-08-06,Beijing,China,144.25,198.47,37.02,27.8,8.05,188.46,-7.3,88.27,9.51,90.95000000000009,72.14,62.18103033348144,8.53,120.07,10.46,18.42,6,8,6,2023
2023-08-06,Istanbul,Turkey,56.53,58.16,29.85,29.78,9.88,63.87,-2.98,81.09,0.67,69.77000000000008,68.16142857142857,62.15831197530269,144.25,8.53,120.07,84.38,6,8,6,2023
2023-08-06,Johannesburg,South Africa,5.02,67.31,95.31,27.88,0.49,157.86,-6.51,65.29,14.27,68.60000000000008,50.22142857142858,59.18515310125572,56.53,144.25,8.53,130.6,6,8,6,2023
2023-08-06,Johannesburg,South Africa,139.72,167.33,44.85,11.49,8.03,19.48,39.45,76.3,12.61,67.09000000000007,69.22571428571429,64.03666003604059,5.02,56.53,144.25,6.69,6,8,6,2023
2023-08-06,Seoul,South Korea,47.38,96.43,25.44,19.99,4.65,145.18,28.71,63.27,3.77,64.04000000000008,74.50000000000001,59.767971355902674,139.72,5.02,56.53,10.46,6,8,6,2023
2023-08-06,Mexico City,Mexico,99.31,195.56,66.0,8.48,5.96,47.06,11.68,31.85,17.53,95.47000000000007,71.53428571428573,57.60585238125927,47.38,139.72,5.02,120.07,6,8,6,2023
2023-08-06,Los Angeles,USA,56.48,65.96,95.14,10.92,3.53,176.13,14.23,82.8,5.37,67.7233333333334,78.38428571428572,51.379696657059256,99.31,47.38,139.72,8.53,6,8,6,2023
2023-08-06,New York,USA,76.26,123.52,52.83,25.57,4.55,146.4,27.67,63.67,13.47,77.35000000000008,68.67142857142859,42.51486501941477,56.48,99.31,47.38,144.25,6,8,6,2023
2023-08-06,Seoul,South Korea,148.4,17.23,23.94,23.95,7.16,119.92,-6.41,81.54,1.05,93.71333333333341,81.7957142857143,51.39485248451206,76.26,56.48,99.31,56.53,6,8,6,2023
2023-08-06,Istanbul,Turkey,58.51,18.58,5.88,24.2,2.9,196.15,-0.33,79.28,11.05,94.39000000000009,89.43714285714286,41.0031692735595,148.4,76.26,56.48,5.02,6,8,6,2023
2023-08-06,Mexico City,Mexico,96.21,170.45,43.05,46.46,9.88,58.61,-0.63,51.22,1.29,101.04000000000008,83.22142857142858,34.963360550043994,58.51,148.4,76.26,139.72,6,8,6,2023
2023-08-06,Johannesburg,South Africa,15.36,19.88,22.91,38.27,5.88,30.73,26.65,55.93,12.51,56.693333333333406,78.64714285714287,41.85036109533012,96.21,58.51,148.4,47.38,6,8,6,2023
2023-08-06,Istanbul,Turkey,77.18,27.0,77.12,11.77,8.34,53.71,22.96,88.21,3.15,62.91666666666674,75.4857142857143,40.853300094012354,15.36,96.21,58.51,99.31,6,8,6,2023
2023-08-06,Dubai,UAE,109.83,43.6,79.11,49.06,2.44,103.44,18.88,18.55,9.24,67.45666666666675,83.10714285714286,41.68465413645868,77.18,15.36,96.21,56.48,6,8,6,2023
2023-08-06,New York,USA,38.16,150.48,38.27,44.94,2.35,96.37,38.92,12.83,1.22,75.05666666666674,77.66428571428573,45.0770669177217,109.83,77.18,15.36,76.26,6,8,6,2023
2023-08-06,Cairo,Egypt,37.28,98.55,47.07,28.77,0.37,38.67,23.5,38.23,9.09,61.756666666666746,61.79000000000001,34.290548746460026,38.16,109.83,77.18,148.4,6,8,6,2023
2023-08-06,Bangkok,Thailand,141.82,67.43,62.71,5.05,6.33,14.75,8.49,94.15,18.2,72.42000000000007,73.69142857142857,45.56604160577316,37.28,38.16,109.83,58.51,6,8,6,2023
2023-08-06,Moscow,Russia,125.69,20.11,17.23,40.71,4.04,52.08,12.99,43.42,13.22,101.59666666666674,77.90285714285714,49.210766679080045,141.82,37.28,38.16,96.21,6,8,6,2023
2023-08-06,Seoul,South Korea,63.6,63.1,29.12,7.0,2.99,199.32,-7.2,39.82,10.76,110.37000000000008,84.79428571428572,41.814506197866514,125.69,141.82,37.28,15.36,6,8,6,2023
2023-08-06,Berlin,Germany,56.83,80.74,53.0,13.25,3.56,53.9,12.46,13.21,5.05,82.04000000000008,81.88714285714286,43.11917814394792,63.6,125.69,141.82,77.18,6,8,6,2023
2023-08-06,London,UK,71.29,139.56,61.42,25.73,5.75,27.83,20.7,94.11,1.9,63.906666666666744,76.38142857142859,41.38213601244358,56.83,63.6,125.69,109.83,6,8,6,2023
2023-08-06,Berlin,Germany,83.28,145.25,26.18,15.29,7.59,102.51,10.91,81.47,10.92,70.46666666666674,82.82714285714287,37.794993369618616,71.29,56.83,63.6,38.16,6,8,6,2023
2023-08-06,Rio de Janeiro,Brazil,29.09,93.21,7.69,17.97,3.75,80.85,29.58,69.71,12.13,61.22000000000008,81.65714285714286,39.527048002722346,83.28,71.29,56.83,37.28,6,8,6,2023
2023-08-06,Rio de Janeiro,Brazil,145.95,47.23,17.1,47.26,4.01,191.16,18.4,35.62,2.96,86.10666666666674,82.24714285714286,40.59123580047195,29.09,83.28,71.29,141.82,6,8,6,2023
2023-08-06,Mexico City,Mexico,62.19,125.04,83.56,29.5,1.82,98.52,11.18,48.11,7.11,79.07666666666674,73.17571428571429,36.112929290003116,145.95,29.09,83.28,125.69,6,8,6,2023
2023-08-07,Tokyo,Japan,14.0,160.09,8.02,43.34,0.39,15.14,9.89,81.43,12.53,74.04666666666674,66.09,42.59006417777131,62.19,145.95,29.09,63.6,7,8,0,2023
2023-08-07,Berlin,Germany,42.56,111.74,76.52,22.75,4.74,195.53,25.47,14.12,6.82,39.58333333333341,64.05142857142857,43.440196987188365,14.0,62.19,145.95,56.83,7,8,0,2023
2023-08-07,Beijing,China,7.96,11.0,41.37,22.04,8.96,99.41,-5.04,41.01,11.7,21.506666666666742,55.00428571428573,48.03332206470269,42.56,14.0,62.19,71.29,7,8,0,2023
2023-08-07,Los Angeles,USA,138.07,136.63,43.32,33.22,6.41,73.1,2.99,12.46,14.27,62.8633333333334,62.83142857142858,57.03032509948016,7.96,42.56,14.0,83.28,7,8,0,2023
2023-08-07,Seoul,South Korea,19.47,190.21,56.06,2.33,0.1,94.22,37.59,69.87,6.11,55.166666666666735,61.45714285714286,58.085076601563856,138.07,7.96,42.56,29.09,7,8,0,2023
2023-08-07,Rio de Janeiro,Brazil,11.79,168.98,57.19,44.7,4.24,32.33,25.67,97.05,0.74,56.44333333333339,42.291428571428575,46.5470491111136,19.47,138.07,7.96,145.95,7,8,0,2023
2023-08-07,London,UK,135.35,176.03,32.7,29.53,6.56,86.73,26.15,71.89,7.23,55.536666666666726,52.74285714285715,58.450954857979454,11.79,19.47,138.07,62.19,7,8,0,2023
2023-08-07,Istanbul,Turkey,18.99,104.78,90.63,49.27,9.25,190.06,-0.42,72.99,4.01,55.37666666666673,53.45571428571429,57.927791216635576,135.35,11.79,19.47,14.0,7,8,0,2023
2023-08-07,Madrid,Spain,100.53,70.13,48.72,35.18,2.82,129.38,5.83,98.28,8.23,84.95666666666672,61.737142857142864,60.20931730617951,18.99,135.35,11.79,42.56,7,8,0,2023
2023-08-07,Moscow,Russia,122.77,133.25,86.81,49.2,3.52,12.02,-5.61,96.8,14.14,80.76333333333339,78.13857142857144,58.73805110504642,100.53,18.99,135.35,7.96,7,8,0,2023
2023-08-07,Los Angeles,USA,89.37,15.0,42.72,41.25,2.9,143.94,-5.45,24.55,7.2,104.2233333333334,71.18142857142857,53.06679420898772,122.77,100.53,18.99,138.07,7,8,0,2023
2023-08-07,Paris,France,140.01,140.33,63.8,22.29,3.0,118.33,20.77,61.79,15.81,117.3833333333334,88.40142857142858,53.04732083356362,89.37,122.77,100.53,19.47,7,8,0,2023
2023-08-07,Mumbai,India,66.4,196.15,40.88,34.29,7.23,115.69,7.4,95.15,6.66,98.5933333333334,96.20285714285716,42.95894424303472,140.01,89.37,122.77,11.79,7,8,0,2023
2023-08-07,Istanbul,Turkey,110.35,124.81,7.07,14.17,6.1,25.43,37.25,63.77,0.88,105.58666666666674,92.63142857142859,40.10648843124631,66.4,140.01,89.37,135.35,7,8,0,2023
2023-08-07,Mexico City,Mexico,144.18,51.1,85.63,27.12,8.78,170.92,-3.17,50.95,10.74,106.97666666666673,110.51571428571428,27.82817508517918,110.35,66.4,140.01,18.99,7,8,0,2023
2023-08-07,Tokyo,Japan,148.04,189.04,94.8,8.67,9.01,115.49,19.2,71.14,17.92,134.19000000000005,117.30285714285716,30.638604033846054,144.18,110.35,66.4,100.53,7,8,0,2023
2023-08-07,Seoul,South Korea,102.39,194.39,83.47,28.31,8.94,193.87,3.15,69.43,9.71,131.53666666666672,114.39142857142859,30.998691062994926,148.04,144.18,110.35,122.77,7,8,0,2023
2023-08-07,Mumbai,India,68.31,156.49,40.71,12.39,5.99,195.8,15.65,53.88,14.73,106.24666666666673,111.38285714285715,34.64000274936692,102.39,148.04,144.18,89.37,7,8,0,2023
2023-08-07,Mexico City,Mexico,114.13,75.1,33.01,20.37,8.49,104.24,30.18,54.52,19.44,94.9433333333334,107.6857142857143,32.382943482200474,68.31,102.39,148.04,140.01,7,8,0,2023
